?_MCP (°),?_PIP (°),?_DIP (°)
-36.656,-35.14492553,-36.85207507
-36.657,-35.14573559,-36.85292448
-36.658,-35.14654559,-36.85377385
-36.659,-35.14735563,-36.85462324
-36.66,-35.14816561,-36.85547259
-36.661,-35.14897563,-36.85632196
-36.662,-35.14978559,-36.85717129
-36.663,-35.15059559,-36.85802064
-36.664,-35.15140552,-36.85886994
-36.665,-35.15221551,-36.85971927
-36.666,-35.15302542,-36.86056855
-36.667,-35.15383539,-36.86141786
-36.668,-35.15464528,-36.86226712
-36.669,-35.15545522,-36.86311641
-36.67,-35.1562651,-36.86396565
-36.671,-35.15707502,-36.86481492
-36.672,-35.15788488,-36.86566414
-36.673,-35.15869478,-36.86651338
-36.674,-35.15950461,-36.86736258
-36.675,-35.16031449,-36.8682118
-36.676,-35.16112431,-36.86906098
-36.677,-35.16193417,-36.86991018
-36.678,-35.16274396,-36.87075934
-36.679,-35.16355381,-36.87160852
-36.68,-35.16436358,-36.87245765
-36.681,-35.1651734,-36.87330681
-36.682,-35.16598315,-36.87415593
-36.683,-35.16679296,-36.87500506
-36.684,-35.16760269,-36.87585416
-36.685,-35.16841247,-36.87670327
-36.686,-35.16922218,-36.87755235
-36.687,-35.17003194,-36.87840144
-36.688,-35.17084164,-36.87925049
-36.689,-35.17165138,-36.88009957
-36.69,-35.17246105,-36.8809486
-36.691,-35.17327077,-36.88179765
-36.692,-35.17408042,-36.88264666
-36.693,-35.17489012,-36.88349569
-36.694,-35.17569975,-36.88434467
-36.695,-35.17650943,-36.88519369
-36.696,-35.17731905,-36.88604265
-36.697,-35.1781287,-36.88689164
-36.698,-35.1789383,-36.88774059
-36.699,-35.17974794,-36.88858955
-36.7,-35.18055751,-36.88943848
-36.701,-35.18136713,-36.89028742
-36.702,-35.18217668,-36.89113633
-36.703,-35.18298628,-36.89198525
-36.704,-35.18379581,-36.89283413
-36.705,-35.18460539,-36.89368304
-36.706,-35.1854149,-36.8945319
-36.707,-35.18622445,-36.89538078
-36.708,-35.18703395,-36.89622962
-36.709,-35.18784348,-36.89707848
-36.71,-35.18865295,-36.8979273
-36.711,-35.18946247,-36.89877614
-36.712,-35.19027192,-36.89962493
-36.713,-35.19108142,-36.90047375
-36.714,-35.19189085,-36.90132253
-36.715,-35.19270033,-36.90217133
-36.716,-35.19350974,-36.90302008
-36.717,-35.19431919,-36.90386886
-36.718,-35.19512858,-36.90471759
-36.719,-35.19593802,-36.90556635
-36.72,-35.19674739,-36.90641506
-36.721,-35.19755681,-36.90726379
-36.722,-35.19836615,-36.90811248
-36.723,-35.19917555,-36.90896119
-36.724,-35.19998488,-36.90980986
-36.725,-35.20079426,-36.91065856
-36.726,-35.20160356,-36.9115072
-36.727,-35.20241292,-36.91235587
-36.728,-35.20322221,-36.9132045
-36.729,-35.20403154,-36.91405315
-36.73,-35.20484081,-36.91490176
-36.731,-35.20565013,-36.91575038
-36.732,-35.20645938,-36.91659897
-36.733,-35.20726867,-36.91744757
-36.734,-35.2080779,-36.91829614
-36.735,-35.20888717,-36.91914472
-36.736,-35.20969638,-36.91999326
-36.737,-35.21050563,-36.92084183
-36.738,-35.21131482,-36.92169035
-36.739,-35.21212406,-36.92253889
-36.74,-35.21293322,-36.92338739
-36.741,-35.21374244,-36.92423592
-36.742,-35.21455158,-36.92508439
-36.743,-35.21536078,-36.92593289
-36.744,-35.2161699,-36.92678135
-36.745,-35.21697908,-36.92762983
-36.746,-35.21778818,-36.92847827
-36.747,-35.21859734,-36.92932672
-36.748,-35.21940642,-36.93017514
-36.749,-35.22021556,-36.93102358
-36.75,-35.22102462,-36.93187197
-36.751,-35.22183373,-36.93272039
-36.752,-35.22264278,-36.93356876
-36.753,-35.22345187,-36.93441715
-36.754,-35.2242609,-36.9352655
-36.755,-35.22506997,-36.93611388
-36.756,-35.22587897,-36.9369622
-36.757,-35.22668803,-36.93781056
-36.758,-35.22749701,-36.93865887
-36.759,-35.22830604,-36.9395072
-36.76,-35.22911501,-36.94035548
-36.761,-35.22992402,-36.94120379
-36.762,-35.23073296,-36.94205206
-36.763,-35.23154195,-36.94290035
-36.764,-35.23235088,-36.94374859
-36.765,-35.23315985,-36.94459686
-36.766,-35.23396875,-36.94544508
-36.767,-35.2347777,-36.94629333
-36.768,-35.23558659,-36.94714153
-36.769,-35.23639552,-36.94798976
-36.77,-35.23720438,-36.94883794
-36.771,-35.23801329,-36.94968614
-36.772,-35.23882214,-36.9505343
-36.773,-35.23963103,-36.95138248
-36.774,-35.24043985,-36.95223062
-36.775,-35.24124872,-36.95307878
-36.776,-35.24205752,-36.9539269
-36.777,-35.24286637,-36.95477504
-36.778,-35.24367515,-36.95562313
-36.779,-35.24448398,-36.95647125
-36.78,-35.24529274,-36.95731933
-36.781,-35.24610155,-36.95816743
-36.782,-35.24691029,-36.95901548
-36.783,-35.24771908,-36.95986355
-36.784,-35.2485278,-36.96071159
-36.785,-35.24933657,-36.96155964
-36.786,-35.25014527,-36.96240765
-36.787,-35.25095402,-36.96325569
-36.788,-35.2517627,-36.96410368
-36.789,-35.25257143,-36.96495169
-36.79,-35.25338009,-36.96579966
-36.791,-35.2541888,-36.96664765
-36.792,-35.25499744,-36.9674956
-36.793,-35.25580613,-36.96834357
-36.794,-35.25661475,-36.96919149
-36.795,-35.25742342,-36.97003944
-36.796,-35.25823202,-36.97088734
-36.797,-35.25904066,-36.97173527
-36.798,-35.25984924,-36.97258316
-36.799,-35.26065787,-36.97343106
-36.8,-35.26146643,-36.97427892
-36.801,-35.26227503,-36.97512681
-36.802,-35.26308357,-36.97597465
-36.803,-35.26389216,-36.97682251
-36.804,-35.26470068,-36.97767033
-36.805,-35.26550924,-36.97851818
-36.806,-35.26631774,-36.97936597
-36.807,-35.26712629,-36.9802138
-36.808,-35.26793477,-36.98106157
-36.809,-35.26874329,-36.98190937
-36.81,-35.26955175,-36.98275713
-36.811,-35.27036026,-36.98360491
-36.812,-35.27116869,-36.98445264
-36.813,-35.27197718,-36.9853004
-36.814,-35.2727856,-36.98614811
-36.815,-35.27359406,-36.98699585
-36.816,-35.27440246,-36.98784354
-36.817,-35.2752109,-36.98869126
-36.818,-35.27601928,-36.98953893
-36.819,-35.2768277,-36.99038662
-36.82,-35.27763606,-36.99123427
-36.821,-35.27844446,-36.99208195
-36.822,-35.2792528,-36.99292957
-36.823,-35.28006118,-36.99377723
-36.824,-35.2808695,-36.99462483
-36.825,-35.28167786,-36.99547246
-36.826,-35.28248616,-36.99632005
-36.827,-35.2832945,-36.99716766
-36.828,-35.28410278,-36.99801522
-36.829,-35.2849111,-36.99886281
-36.83,-35.28571936,-36.99971035
-36.831,-35.28652766,-37.00055792
-36.832,-35.2873359,-37.00140544
-36.833,-35.28814418,-37.00225299
-36.834,-35.28895239,-37.00310049
-36.835,-35.28976065,-37.00394801
-36.836,-35.29056885,-37.00479549
-36.837,-35.29137709,-37.00564299
-36.838,-35.29218527,-37.00649045
-36.839,-35.29299349,-37.00733793
-36.84,-35.29380164,-37.00818537
-36.841,-35.29460984,-37.00903283
-36.842,-35.29541798,-37.00988025
-36.843,-35.29622616,-37.01072769
-36.844,-35.29703427,-37.01157508
-36.845,-35.29784243,-37.0124225
-36.846,-35.29865052,-37.01326987
-36.847,-35.29945866,-37.01411727
-36.848,-35.30026674,-37.01496462
-36.849,-35.30107486,-37.015812
-36.85,-35.30188291,-37.01665933
-36.851,-35.30269101,-37.01750668
-36.852,-35.30349904,-37.01835399
-36.853,-35.30430712,-37.01920132
-36.854,-35.30511514,-37.02004861
-36.855,-35.30592319,-37.02089592
-36.856,-35.30673119,-37.02174319
-36.857,-35.30753922,-37.02259048
-36.858,-35.3083472,-37.02343772
-36.859,-35.30915522,-37.02428499
-36.86,-35.30996317,-37.02513222
-36.861,-35.31077117,-37.02597947
-36.862,-35.3115791,-37.02682667
-36.863,-35.31238707,-37.0276739
-36.864,-35.31319499,-37.02852108
-36.865,-35.31400294,-37.02936828
-36.866,-35.31481083,-37.03021544
-36.867,-35.31561877,-37.03106263
-36.868,-35.31642664,-37.03190977
-36.869,-35.31723456,-37.03275693
-36.87,-35.31804241,-37.03360405
-36.871,-35.31885031,-37.03445119
-36.872,-35.31965814,-37.03529829
-36.873,-35.32046601,-37.03614541
-36.874,-35.32127382,-37.03699248
-36.875,-35.32208168,-37.03783958
-36.876,-35.32288947,-37.03868663
-36.877,-35.3236973,-37.03953371
-36.878,-35.32450507,-37.04038074
-36.879,-35.32531289,-37.0412278
-36.88,-35.32612064,-37.04207481
-36.881,-35.32692843,-37.04292185
-36.882,-35.32773616,-37.04376884
-36.883,-35.32854394,-37.04461585
-36.884,-35.32935165,-37.04546282
-36.885,-35.3301594,-37.04630981
-36.886,-35.33096709,-37.04715676
-36.887,-35.33177482,-37.04800373
-36.888,-35.33258249,-37.04885066
-36.889,-35.3333902,-37.04969761
-36.89,-35.33419785,-37.05054452
-36.891,-35.33500555,-37.05139144
-36.892,-35.33581317,-37.05223833
-36.893,-35.33662085,-37.05308524
-36.894,-35.33742845,-37.0539321
-36.895,-35.33823611,-37.05477899
-36.896,-35.33904369,-37.05562583
-36.897,-35.33985133,-37.05647269
-36.898,-35.34065889,-37.05731951
-36.899,-35.34146651,-37.05816636
-36.9,-35.34227405,-37.05901316
-36.901,-35.34308165,-37.05985998
-36.902,-35.34388917,-37.06070676
-36.903,-35.34469674,-37.06155356
-36.904,-35.34550425,-37.06240031
-36.905,-35.3463118,-37.06324709
-36.906,-35.34711929,-37.06409383
-36.907,-35.34792682,-37.06494059
-36.908,-35.34873428,-37.0657873
-36.909,-35.34954179,-37.06663404
-36.91,-35.35034924,-37.06748073
-36.911,-35.35115673,-37.06832745
-36.912,-35.35196415,-37.06917412
-36.913,-35.35277163,-37.07002081
-36.914,-35.35357903,-37.07086746
-36.915,-35.35438648,-37.07171414
-36.916,-35.35519386,-37.07256077
-36.917,-35.35600129,-37.07340742
-36.918,-35.35680866,-37.07425403
-36.919,-35.35761607,-37.07510066
-36.92,-35.35842341,-37.07594724
-36.921,-35.3592308,-37.07679385
-36.922,-35.36003812,-37.07764042
-36.923,-35.36084549,-37.07848701
-36.924,-35.36165279,-37.07933355
-36.925,-35.36246014,-37.08018012
-36.926,-35.36326743,-37.08102664
-36.927,-35.36407476,-37.08187319
-36.928,-35.36488202,-37.08271969
-36.929,-35.36568933,-37.08356621
-36.93,-35.36649657,-37.08441269
-36.931,-35.36730386,-37.08525919
-36.932,-35.36811108,-37.08610565
-36.933,-35.36891834,-37.08695214
-36.934,-35.36972555,-37.08779857
-36.935,-35.37053279,-37.08864503
-36.936,-35.37133997,-37.08949145
-36.937,-35.3721472,-37.09033789
-36.938,-35.37295436,-37.09118428
-36.939,-35.37376157,-37.0920307
-36.94,-35.37456871,-37.09287708
-36.941,-35.3753759,-37.09372347
-36.942,-35.37618302,-37.09456982
-36.943,-35.37699018,-37.0954162
-36.944,-35.37779728,-37.09626253
-36.945,-35.37860443,-37.09710889
-36.946,-35.37941151,-37.09795519
-36.947,-35.38021863,-37.09880153
-36.948,-35.38102569,-37.09964782
-36.949,-35.3818328,-37.10049413
-36.95,-35.38263984,-37.1013404
-36.951,-35.38344692,-37.10218669
-36.952,-35.38425394,-37.10303293
-36.953,-35.38506101,-37.1038792
-36.954,-35.385868,-37.10472543
-36.955,-35.38667505,-37.10557167
-36.956,-35.38748203,-37.10641788
-36.957,-35.38828905,-37.1072641
-36.958,-35.38909601,-37.10811028
-36.959,-35.38990301,-37.10895649
-36.96,-35.39070995,-37.10980265
-36.961,-35.39151693,-37.11064884
-36.962,-35.39232385,-37.11149497
-36.963,-35.39313081,-37.11234114
-36.964,-35.39393771,-37.11318726
-36.965,-35.39474465,-37.1140334
-36.966,-35.39555153,-37.11487949
-36.967,-35.39635845,-37.11572561
-36.968,-35.39716531,-37.11657169
-36.969,-35.39797221,-37.11741779
-36.97,-35.39877905,-37.11826384
-36.971,-35.39958593,-37.11910992
-36.972,-35.40039274,-37.11995595
-36.973,-35.40119961,-37.12080201
-36.974,-35.4020064,-37.12164802
-36.975,-35.40281324,-37.12249406
-36.976,-35.40362002,-37.12334005
-36.977,-35.40442684,-37.12418606
-36.978,-35.40523359,-37.12503203
-36.979,-35.40604039,-37.12587802
-36.98,-35.40684713,-37.12672397
-36.981,-35.40765391,-37.12756994
-36.982,-35.40846062,-37.12841587
-36.983,-35.40926738,-37.12926182
-36.984,-35.41007408,-37.13010772
-36.985,-35.41088082,-37.13095365
-36.986,-35.41168749,-37.13179953
-36.987,-35.41249421,-37.13264544
-36.988,-35.41330086,-37.1334913
-36.989,-35.41410756,-37.13433719
-36.99,-35.4149142,-37.13518303
-36.991,-35.41572088,-37.1360289
-36.992,-35.41652749,-37.13687472
-36.993,-35.41733415,-37.13772056
-36.994,-35.41814074,-37.13856636
-36.995,-35.41894738,-37.13941218
-36.996,-35.41975395,-37.14025796
-36.997,-35.42056057,-37.14110376
-36.998,-35.42136712,-37.14194951
-36.999,-35.42217372,-37.14279529
-37,-35.42298025,-37.14364103
-37.001,-35.42378682,-37.14448679
-37.002,-35.42459334,-37.1453325
-37.003,-35.42539989,-37.14617824
-37.004,-35.42620638,-37.14702393
-37.005,-35.42701292,-37.14786964
-37.006,-35.42781939,-37.14871532
-37.007,-35.42862591,-37.14956101
-37.008,-35.42943236,-37.15040666
-37.009,-35.43023885,-37.15125233
-37.01,-35.43104528,-37.15209796
-37.011,-35.43185176,-37.15294361
-37.012,-35.43265817,-37.15378922
-37.013,-35.43346462,-37.15463485
-37.014,-35.43427101,-37.15548044
-37.015,-35.43507745,-37.15632604
-37.016,-35.43588382,-37.15717161
-37.017,-35.43669023,-37.1580172
-37.018,-35.43749658,-37.15886274
-37.019,-35.43830297,-37.15970831
-37.02,-35.4391093,-37.16055383
-37.021,-35.43991568,-37.16139937
-37.022,-35.44072198,-37.16224487
-37.023,-35.44152834,-37.1630904
-37.024,-35.44233463,-37.16393588
-37.025,-35.44314096,-37.16478138
-37.026,-35.44394723,-37.16562684
-37.027,-35.44475354,-37.16647232
-37.028,-35.44555979,-37.16731775
-37.029,-35.44636608,-37.16816321
-37.03,-35.44717231,-37.16900863
-37.031,-35.44797858,-37.16985407
-37.032,-35.44878479,-37.17069946
-37.033,-35.44959104,-37.17154488
-37.034,-35.45039722,-37.17239025
-37.035,-35.45120346,-37.17323565
-37.036,-35.45200962,-37.174081
-37.037,-35.45281583,-37.17492637
-37.038,-35.45362198,-37.1757717
-37.039,-35.45442817,-37.17661706
-37.04,-35.45523429,-37.17746237
-37.041,-35.45604047,-37.1783077
-37.042,-35.45684657,-37.17915299
-37.043,-35.45765272,-37.1799983
-37.044,-35.45845881,-37.18084356
-37.045,-35.45926494,-37.18168885
-37.046,-35.460071,-37.1825341
-37.047,-35.46087711,-37.18337936
-37.048,-35.46168315,-37.18422459
-37.049,-35.46248924,-37.18506983
-37.05,-35.46329527,-37.18591504
-37.051,-35.46410134,-37.18676026
-37.052,-35.46490734,-37.18760544
-37.053,-35.46571339,-37.18845065
-37.054,-35.46651937,-37.18929581
-37.055,-35.4673254,-37.19014099
-37.056,-35.46813136,-37.19098613
-37.057,-35.46893737,-37.19183129
-37.058,-35.46974331,-37.19267641
-37.059,-35.4705493,-37.19352155
-37.06,-35.47135522,-37.19436664
-37.061,-35.47216119,-37.19521176
-37.062,-35.47296709,-37.19605684
-37.063,-35.47377304,-37.19690193
-37.064,-35.47457892,-37.19774699
-37.065,-35.47538485,-37.19859206
-37.066,-35.47619071,-37.19943709
-37.067,-35.47699661,-37.20028215
-37.068,-35.47780245,-37.20112716
-37.069,-35.47860834,-37.20197219
-37.07,-35.47941416,-37.20281718
-37.071,-35.48022003,-37.20366219
-37.072,-35.48102583,-37.20450716
-37.073,-35.48183167,-37.20535215
-37.074,-35.48263745,-37.2061971
-37.075,-35.48344328,-37.20704207
-37.076,-35.48424904,-37.20788699
-37.077,-35.48505484,-37.20873194
-37.078,-35.48586058,-37.20957685
-37.079,-35.48666636,-37.21042177
-37.08,-35.48747208,-37.21126666
-37.081,-35.48827785,-37.21211156
-37.082,-35.48908355,-37.21295642
-37.083,-35.48988929,-37.21380131
-37.084,-35.49069497,-37.21464615
-37.085,-35.49150069,-37.21549101
-37.086,-35.49230635,-37.21633583
-37.087,-35.49311205,-37.21718067
-37.088,-35.49391769,-37.21802547
-37.089,-35.49472337,-37.21887029
-37.09,-35.49552899,-37.21971506
-37.091,-35.49633465,-37.22055986
-37.092,-35.49714025,-37.22140462
-37.093,-35.49794589,-37.22224939
-37.094,-35.49875147,-37.22309413
-37.095,-35.49955709,-37.22393888
-37.096,-35.50036264,-37.2247836
-37.097,-35.50116825,-37.22562833
-37.098,-35.50197378,-37.22647302
-37.099,-35.50277936,-37.22731773
-37.1,-35.50358488,-37.2281624
-37.101,-35.50439044,-37.2290071
-37.102,-35.50519593,-37.22985174
-37.103,-35.50600147,-37.23069642
-37.104,-35.50680695,-37.23154104
-37.105,-35.50761247,-37.23238569
-37.106,-35.50841792,-37.2332303
-37.107,-35.50922342,-37.23407492
-37.108,-35.51002886,-37.23491951
-37.109,-35.51083434,-37.23576412
-37.11,-35.51163975,-37.23660868
-37.111,-35.51244521,-37.23745326
-37.112,-35.5132506,-37.23829781
-37.113,-35.51405604,-37.23914237
-37.114,-35.51486141,-37.23998689
-37.115,-35.51566683,-37.24083143
-37.116,-35.51647218,-37.24167593
-37.117,-35.51727758,-37.24252045
-37.118,-35.51808291,-37.24336493
-37.119,-35.51888829,-37.24420943
-37.12,-35.5196936,-37.24505389
-37.121,-35.52049896,-37.24589837
-37.122,-35.52130425,-37.2467428
-37.123,-35.52210959,-37.24758726
-37.124,-35.52291486,-37.24843167
-37.125,-35.52372018,-37.24927611
-37.126,-35.52452543,-37.2501205
-37.127,-35.52533073,-37.25096491
-37.128,-35.52613596,-37.25180929
-37.129,-35.52694123,-37.25265368
-37.13,-35.52774644,-37.25349803
-37.131,-35.5285517,-37.2543424
-37.132,-35.52935689,-37.25518673
-37.133,-35.53016212,-37.25603108
-37.134,-35.53096729,-37.25687539
-37.135,-35.53177251,-37.25771972
-37.136,-35.53257766,-37.258564
-37.137,-35.53338285,-37.25940831
-37.138,-35.53418798,-37.26025257
-37.139,-35.53499315,-37.26109686
-37.14,-35.53579826,-37.2619411
-37.141,-35.53660342,-37.26278537
-37.142,-35.5374085,-37.26362959
-37.143,-35.53821364,-37.26447383
-37.144,-35.5390187,-37.26531803
-37.145,-35.53982382,-37.26616226
-37.146,-35.54062887,-37.26700644
-37.147,-35.54143396,-37.26785064
-37.148,-35.54223899,-37.26869479
-37.149,-35.54304406,-37.26953897
